element_id,rating,name,text,word_count,sd,ave_sentiment
359,5,Patient,So much better than having to sit in a crowded room of sick people! I was very pleased with the doctor and would highly recommend.,25,0.462693210514708,0.351227018536043
360,5,Sheila Mcclain,Quick and easy when your time is so valuable..nice doctor,11,0.292115198909686,0.56011002862997
363,5,Bre,"I am so thankful to have the ability to access a service like Plushcare. I have used them twice now and have had an amazing experience each time. The 2nd time I scheduled an appointment I had to phone customer service.  They answered promptly,  and were able to answer all my questions.  Thank you so much!",56,0.199664872770955,0.252385031830326
364,5,Robert Delle,"The doctor actually listens to you. He is very well informed and excellent at making you feel at ease. The company is super accomodating, and get right on any requests that might arise ( i e prescriptions or test orders). My, many, experiences allow me to recommend the service to anyone without any reservations...I'm thrilled with the absolute professional care I have received from my doctor and the staff. A 10 out of 10 experience.",73,0.503969324741478,0.536990295911023
365,5,Patient,"Scheduled an appointment while at work at 10:30am through the app. Had my appointment at 11am through video chat. Had my talk with the doctor, prescription called in and back to work at 11:05am. Picked up my prescription on the way home. Well done PlushCare",45,0.192192735062978,0.174175324401105
366,5,Ryan,Fantastic use of technology for non-emergency issues. I already refer to everyone I know.,15,0.225,-0.173636326904838
367,5,Patient,At first I thought it was a gimmick I look to go to Quick Care they wanted 150.00  to walk in the door and whatever the doctor charged in back...so the 99.00 was no problem... professional experience would recommend to anyone they even called  my prescription in thanks plushcare..give it a try!!!!,52,0.210990595355552,0.297534989852996
368,5,Michael,Appointments on time. Very professional and concerned about your health. Prescriptions called in promptly. No hassle way to take care of your health care.,24,0.228453532459828,0.342882840620342
369,5,Susan g.,Easy. Dr. Was thorough. Got better fast. I would highly recommend plushcare and their doctors.convenient too. Can see dr.s right away instead of waiting 2 weeks,27,0.29464772053728,0.592241073837935
370,5,Patient,very pleased!  What a great idea this is.  Saves a trip to the Dr for minor problems.  Highly recommend!,19,0.395833305254175,0.473778600725416
371,5,Patient Rogates,Great service. Very informative just by sign and symptoms. I don't always have time to see a doctor so I found PlushCare and the MD I chose was awesome.,29,0.270190343808179,0.156898586229853
372,5,Patient,"The PlushCare Doctor was very sympathetic and kind hearted.  He listened carefully and asked pertinent questions directly related to my diagnosis.  He reviewed my written medical history with me, he was very thorough.",33,0.580438299975835,0.631695098702863
373,5,Patient-Richard,PlushCare did a great job. I could not be happier,10,0.316227766016838,0
374,5,Chris Seimyō Archuleta,I’ve used it a few times now and it’s fantastic. The perfect alternative when your primary is too booked to see you.,24,0.122474487139159,0.303108891324554
375,5,Patient,"Great service. Easy to use reasonably priced, fast, effective",9,0.765592719267213,0.894909194014169
376,5,Randy Ray,Definitely 5 Stars!! Dr. Rudy was great......friendly and professional. I already know that I will be a repeat customer in the near future. 👍,23,0.387678144516258,0.360322687072516
377,5,Edward Garland,Doctor was excellent with diagnosis and treatment. I am problem free thanks to him.Great follow up too.,18,0.224507987098464,0.347908464439792
378,5,patient,Always helpful and easy to access. The perfect alternative when the regular doctor is unavailable.,15,0.388520893523081,0.358059091776161
379,5,Kathryn Campbell,My experience with PlushCare was very positive leaving me feeling confident and well informed after my phone visit. All of my questions were answered and our conversation never felt rushed in order to keep within a certain appointment period. PlushCare is a service that I plan to use on a regular basis and will recommend it to others.,58,0.601053395100249,0.42659949093677
380,5,patient,The doctor was helpful.  Very thorough.,6,0.634834957055045,0.823896103067893
381,2,Kathy Pauls,My lower back felt like it needed support floating. I had a terrible headache and backache the next day.,19,0.738817555332969,-0.189089570102276
382,5,CustomerMark Goux,I am very pleased with PlushCare.They've been phenominal,9,,0.45
384,5,Deanna,"Easy, convenient,  trust worthy!",4,,1.425
385,5,KLNSLP,I love the convenience and the cost. I was able to have my doctor's visit in my office without taking time off work and my prescriptions we're ready at the closest pharmacy when I headed home for the day. For those with kids away at college it's great too!,49,0.160814738438506,0.295631894150026
386,5,patient,"Easy, fast, the doctor was nice and listened/made sure to address my concerns.",14,,0.326058715133158
388,5,patient,I was able to reach a person on the phone to help me navigate my way to getting labs done for my insurance company.  Thank you!,26,0.25,0.192929252116487
